zdish_id,name,cuisine,ingredients,ingredient_count,cooking_time,difficulty,rating,calories,servings,spicy,sweet,sour,salty,umami,fresh,creamy,smoky,diet_type,meal_type,region,description
902,Gulkand Falooda,Indian,"basil seeds, milk, rose petal jam, vermicelli, kulfi",6,30,Medium,4.4,340,2,0,5,0,0,1,2,4,0,Vegetarian,Dessert,Mughlai,Sweet rose petal falooda
903,Murabba Falooda,Indian,"basil seeds, milk, fruit preserve, vermicelli, ice cream",6,30,Medium,4.1,350,2,0,5,0,0,1,3,4,0,Vegetarian,Dessert,North India,Fruit preserve falooda
904,Honey Falooda,Indian,"basil seeds, milk, honey, vermicelli, kulfi",6,30,Medium,4.3,330,2,0,4,0,0,1,2,4,0,Vegetarian,Dessert,Traditional Indian,Natural honey falooda
905,Jaggery Falooda,Indian,"basil seeds, milk, jaggery, vermicelli, ice cream",6,30,Medium,4.2,320,2,0,4,0,0,1,2,3,0,Vegetarian,Dessert,Traditional Indian,Organic jaggery falooda
906,Maple Falooda,Indian,"basil seeds, milk, maple syrup, vermicelli, kulfi",6,30,Medium,3.9,335,2,0,4,0,0,1,2,4,0,Vegetarian,Dessert,Fusion,Maple syrup falooda
907,Agave Falooda,Indian,"basil seeds, milk, agave nectar, vermicelli, ice cream",6,30,Medium,3.8,315,2,0,3,0,0,1,2,3,0,Vegetarian,Dessert,Fusion,Agave-sweetened falooda
908,Stevia Falooda,Indian,"basil seeds, milk, stevia, vermicelli, kulfi",6,30,Medium,3.5,250,2,0,2,0,0,1,2,3,0,Vegetarian,Dessert,Modern Indian,Sugar-free stevia falooda
909,Date Syrup Falooda,Indian,"basil seeds, milk, date syrup, vermicelli, ice cream",6,30,Medium,4,325,2,0,4,0,0,1,2,3,0,Vegetarian,Dessert,Middle Eastern-Indian,Date syrup falooda
910,Coconut Sugar Falooda,Indian,"basil seeds, milk, coconut sugar, vermicelli, kulfi",6,30,Medium,3.9,315,2,0,3,0,0,1,2,3,0,Vegetarian,Dessert,South India,Coconut sugar falooda
911,Palm Jaggery Falooda,Indian,"basil seeds, milk, palm jaggery, vermicelli, ice cream",6,30,Medium,4.1,320,2,0,4,0,0,1,2,3,0,Vegetarian,Dessert,South India,Palm jaggery falooda
912,Brown Sugar Falooda,Indian,"basil seeds, milk, brown sugar, vermicelli, kulfi",6,30,Medium,3.8,310,2,0,3,0,0,1,2,3,0,Vegetarian,Dessert,Modern Indian,Brown sugar falooda
913,Raw Sugar Falooda,Indian,"basil seeds, milk, raw sugar, vermicelli, ice cream",6,30,Medium,3.7,305,2,0,3,0,0,1,2,3,0,Vegetarian,Dessert,Modern Indian,Unrefined sugar falooda
914,Muscovado Falooda,Indian,"basil seeds, milk, muscovado sugar, vermicelli, kulfi",6,30,Medium,3.9,318,2,0,4,0,0,1,2,3,0,Vegetarian,Dessert,Fusion,Muscovado sugar falooda
915,Demerara Falooda,Indian,"basil seeds, milk, demerara sugar, vermicelli, ice cream",6,30,Medium,3.8,312,2,0,3,0,0,1,2,3,0,Vegetarian,Dessert,Fusion,Demerara sugar falooda
916,Turbinado Falooda,Indian,"basil seeds, milk, turbinado sugar, vermicelli, kulfi",6,30,Medium,3.6,308,2,0,3,0,0,1,2,3,0,Vegetarian,Dessert,Fusion,Turbinado sugar falooda
917,Castor Sugar Falooda,Indian,"basil seeds, milk, castor sugar, vermicelli, ice cream",6,30,Medium,3.7,300,2,0,3,0,0,1,2,3,0,Vegetarian,Dessert,Modern Indian,Fine castor sugar falooda
918,Icing Sugar Falooda,Indian,"basil seeds, milk, icing sugar, vermicelli, kulfi",6,30,Medium,3.5,295,2,0,3,0,0,1,2,3,0,Vegetarian,Dessert,Modern Indian,Powdered sugar falooda
919,Confectioner's Falooda,Indian,"basil seeds, milk, confectioner's sugar, vermicelli, ice cream",6,30,Medium,3.4,290,2,0,3,0,0,1,2,3,0,Vegetarian,Dessert,Modern Indian,Confectioner's sugar falooda
920,Superfine Falooda,Indian,"basil seeds, milk, superfine sugar, vermicelli, kulfi",6,30,Medium,3.6,298,2,0,3,0,0,1,2,3,0,Vegetarian,Dessert,Modern Indian,Superfine sugar falooda
921,Crystal Sugar Falooda,Indian,"basil seeds, milk, crystal sugar, vermicelli, ice cream",6,30,Medium,3.5,296,2,0,3,0,0,1,2,3,0,Vegetarian,Dessert,Modern Indian,Crystal sugar falooda
922,Khichuri,Indian,"rice, moong dal, turmeric, ghee, cumin seeds, bay leaves, salt",7,30,Easy,4.3,280,4,0,0,0,2,2,2,2,0,Vegetarian,Lunch,Bengal,Comfort food rice and lentil porridge
923,Bhoger Khichuri,Indian,"gobindobhog rice, moong dal, ghee, sugar, salt, bay leaves",6,45,Medium,4.5,320,4,0,2,0,2,2,2,3,0,Vegetarian,Lunch,Bengal,Sweet festival khichuri
924,Masoor Dal,Indian,"red lentils, onions, tomatoes, ginger, garlic, turmeric, cumin",7,25,Easy,4.2,180,4,1,0,1,2,3,3,1,0,Vegetarian,Lunch,Pan-Indian,Red lentil curry
925,Cholar Dal,Indian,"chana dal, coconut, ginger, green chilies, bay leaves, ghee",6,45,Medium,4.4,220,4,1,1,0,2,2,2,3,0,Vegetarian,Lunch,Bengal,Bengali split chickpea dal
926,Mug Dal,Indian,"moong dal, onions, ginger, green chilies, turmeric, cumin, ghee",7,20,Easy,4.1,160,4,1,0,0,2,2,3,2,0,Vegetarian,Lunch,Bengal,Green gram lentil curry
927,Motor Dal,Indian,"yellow peas, onions, ginger, garlic, turmeric, cumin, coriander",7,60,Medium,4,200,4,1,0,0,2,2,2,1,0,Vegetarian,Lunch,Bengal,Yellow pea curry
928,Kalai Dal,Indian,"black gram, onions, ginger, garlic, turmeric, cumin, mustard oil",7,45,Medium,4.3,240,4,2,0,0,2,3,2,2,0,Vegetarian,Lunch,Bengal,Black gram lentil curry
929,Arhar Dal,Indian,"toor dal, onions, tomatoes, ginger, garlic, turmeric, cumin",7,30,Easy,4.2,180,4,1,0,1,2,2,3,1,0,Vegetarian,Lunch,Pan-Indian,Pigeon pea lentil curry
930,Kabuli Chana,Indian,"white chickpeas, onions, tomatoes, ginger, garlic, garam masala, cumin",7,120,Hard,4.4,280,4,2,0,1,2,3,2,2,1,Vegetarian,Lunch,North India,White chickpea curry
931,Kala Chana,Indian,"black chickpeas, onions, tomatoes, ginger, garlic, garam masala, cumin",7,120,Hard,4.3,270,4,2,0,1,2,3,2,2,1,Vegetarian,Lunch,North India,Black chickpea curry
932,Rajma Masala,Indian,"kidney beans, onions, tomatoes, ginger, garlic, garam masala, cream",8,150,Medium,4.5,340,4,2,0,1,2,4,2,3,1,Vegetarian,Lunch,Punjab,Rich kidney bean curry
933,Chana Masala,Indian,"chickpeas, onions, tomatoes, ginger, garlic, garam masala, amchur",8,90,Medium,4.4,260,4,2,0,2,2,3,3,2,1,Vegetarian,Lunch,North India,Spiced chickpea curry
934,Dal Tadka,Indian,"toor dal, onions, tomatoes, ginger, garlic, cumin, mustard seeds",7,25,Easy,4.3,170,4,2,0,1,2,2,3,2,0,Vegetarian,Lunch,Pan-Indian,Tempered lentil curry
935,Dal Fry,Indian,"mixed lentils, onions, tomatoes, ginger, garlic, cumin, coriander",8,30,Easy,4.2,190,4,2,0,1,2,3,3,2,0,Vegetarian,Lunch,Pan-Indian,Fried spiced lentils
936,Sambhar Onion,Indian,"toor dal, onions, tamarind, sambar powder, curry leaves, mustard seeds",6,40,Medium,4.3,160,4,2,1,3,2,2,3,1,0,Vegetarian,Soup,South India,Onion sambar
937,Moong Dal Tadka,Indian,"moong dal, onions, ginger, garlic, cumin, mustard seeds, ghee",7,20,Easy,4.2,150,4,1,0,0,2,2,3,2,0,Vegetarian,Lunch,Pan-Indian,Tempered green gram dal
938,Urad Dal,Indian,"black gram, onions, ginger, garlic, turmeric, cumin, butter",7,45,Medium,4.3,220,4,2,0,0,2,3,2,3,0,Vegetarian,Lunch,North India,Whole black gram curry
939,Mixed Dal,Indian,"assorted lentils, onions, tomatoes, ginger, garlic, turmeric, cumin",8,35,Medium,4.2,200,4,2,0,1,2,3,3,2,0,Vegetarian,Lunch,Pan-Indian,Mixed lentil curry
940,Panchratna Dal,Indian,"five lentils, onions, tomatoes, ginger, garlic, panch phoron, ghee",9,40,Medium,4.4,220,4,2,0,1,2,3,3,2,0,Vegetarian,Lunch,Bengal,Five-lentil mixture
941,Hing Jeera Aloo,Indian,"potatoes, asafoetida, cumin seeds, turmeric, green chilies, coriander",6,20,Easy,4.1,180,4,1,0,0,2,2,3,1,0,Vegetarian,Side Dish,North India,Asafoetida cumin potatoes
942,Jeera Aloo,Indian,"potatoes, cumin seeds, turmeric, green chilies, coriander, ghee",6,15,Easy,4.3,170,4,1,0,0,2,2,3,1,0,Vegetarian,Side Dish,North India,Cumin-flavored potatoes
943,Dum Aloo Bengali,Indian,"baby potatoes, onions, ginger, garlic, yogurt, poppy seeds, ghee",7,45,Medium,4.4,280,4,2,1,1,2,2,2,3,2,Vegetarian,Dinner,Bengal,Bengali style dum aloo
944,Aloo Methi,Indian,"potatoes, fenugreek leaves, onions, ginger, garlic, turmeric, cumin",7,25,Easy,4.2,200,4,1,0,0,2,2,4,1,0,Vegetarian,Side Dish,North India,Potatoes with fenugreek
945,Aloo Palak,Indian,"potatoes, spinach, onions, ginger, garlic, turmeric, cumin",7,20,Easy,4.3,180,4,1,0,0,2,2,4,2,0,Vegetarian,Side Dish,North India,Potatoes with spinach
946,Aloo Shimla Mirch,Indian,"potatoes, bell peppers, onions, ginger, garlic, turmeric, cumin",7,20,Easy,4.1,160,4,1,0,0,2,2,3,1,0,Vegetarian,Side Dish,North India,Potatoes with bell peppers
947,Aloo Baingan,Indian,"potatoes, eggplant, onions, ginger, garlic, turmeric, cumin",7,25,Easy,4.2,190,4,1,0,0,2,2,3,1,0,Vegetarian,Side Dish,North India,Potatoes with eggplant
948,Aloo Matar,Indian,"potatoes, green peas, onions, ginger, garlic, turmeric, cumin",7,20,Easy,4.3,190,4,1,1,0,2,2,3,1,0,Vegetarian,Side Dish,North India,Potatoes with green peas
949,Aloo Cauliflower,Indian,"potatoes, cauliflower, onions, ginger, garlic, turmeric, cumin",7,25,Easy,4.2,170,4,1,0,0,2,2,3,1,0,Vegetarian,Side Dish,North India,Potatoes with cauliflower
950,Stuffed Karela,Indian,"bitter gourd, onions, potatoes, fennel powder, turmeric, amchur",6,45,Medium,4,150,4,2,1,2,2,1,2,1,0,Vegetarian,Side Dish,North India,Stuffed bitter gourd
951,Bharwa Bhindi,Indian,"okra, onions, fennel powder, coriander powder, turmeric, amchur",6,25,Medium,4.2,140,4,2,1,2,2,2,3,1,0,Vegetarian,Side Dish,North India,Stuffed okra
952,Stuffed Capsicum,Indian,"bell peppers, potatoes, onions, spices, paneer, peas",7,30,Medium,4.3,220,4,1,0,0,2,3,3,2,0,Vegetarian,Dinner,North India,Stuffed bell peppers
953,Bharwa Baingan,Indian,"baby eggplant, onions, peanuts, sesame seeds, tamarind, jaggery, spices",8,40,Medium,4.1,200,4,2,2,3,2,2,2,2,0,Vegetarian,Side Dish,Maharashtra,Stuffed baby eggplant
954,Stuffed Lauki,Indian,"bottle gourd, moong dal, onions, ginger, garlic, spices",7,45,Medium,4,160,4,1,0,0,2,2,3,1,0,Vegetarian,Dinner,North India,Stuffed bottle gourd
955,Bharwa Tinda,Indian,"round gourds, potatoes, onions, spices, ginger, garlic",7,35,Medium,3.9,140,4,1,0,0,2,2,3,1,0,Vegetarian,Side Dish,North India,Stuffed round gourds
956,Stuffed Parwal,Indian,"pointed gourd, potatoes, paneer, onions, ginger, garlic, spices",8,30,Medium,4.1,180,4,1,0,0,2,3,3,1,0,Vegetarian,Side Dish,North India,Stuffed pointed gourd
957,Methi Matar Malai,Indian,"fenugreek leaves, green peas, cream, onions, ginger, garlic, spices",7,25,Medium,4.4,220,4,1,1,0,2,2,4,4,0,Vegetarian,Dinner,North India,Fenugreek peas in cream
958,Palak Matar,Indian,"spinach, green peas, onions, ginger, garlic, turmeric, cumin",7,20,Easy,4.2,150,4,1,1,0,2,2,4,2,0,Vegetarian,Side Dish,North India,Spinach with green peas
959,Gajar Matar,Indian,"carrots, green peas, onions, ginger, garlic, turmeric, cumin",7,20,Easy,4.1,130,4,1,2,0,2,2,3,1,0,Vegetarian,Side Dish,North India,Carrots with green peas
960,Arbi Masala,Indian,"taro root, onions, tomatoes, ginger, garlic, red chili powder, turmeric",7,30,Medium,4,180,4,2,0,1,2,2,2,1,0,Vegetarian,Side Dish,North India,Spiced taro root
961,Arbi Fry,Indian,"taro root, turmeric, red chili powder, coriander powder, oil",5,25,Easy,4.1,200,4,2,0,0,2,2,2,1,0,Vegetarian,Side Dish,North India,Fried taro root
962,Kaddu Ki Sabzi,Indian,"pumpkin, onions, ginger, garlic, turmeric, cumin, jaggery",7,25,Easy,4.2,120,4,1,2,0,2,2,3,1,0,Vegetarian,Side Dish,North India,Sweet pumpkin curry
963,Lauki Ki Sabzi,Indian,"bottle gourd, onions, ginger, garlic, turmeric, cumin, tomatoes",7,20,Easy,4,100,4,1,0,1,2,2,3,1,0,Vegetarian,Side Dish,North India,Bottle gourd curry
964,Turai Ki Sabzi,Indian,"ridge gourd, onions, ginger, garlic, turmeric, cumin, tomatoes",7,20,Easy,4.1,90,4,1,0,1,2,2,3,1,0,Vegetarian,Side Dish,North India,Ridge gourd curry
965,Gilki Ki Sabzi,Indian,"sponge gourd, onions, ginger, garlic, turmeric, cumin",6,15,Easy,3.9,80,4,1,0,0,2,2,3,1,0,Vegetarian,Side Dish,North India,Sponge gourd curry
966,Nenua Ki Sabzi,Indian,"bottle gourd, onions, ginger, garlic, turmeric, red chili powder",6,20,Easy,4,85,4,1,0,0,2,2,3,1,0,Vegetarian,Side Dish,North India,Bottle gourd preparation
967,Chana Saag,Indian,"chickpea leaves, onions, ginger, garlic, turmeric, mustard oil",6,15,Easy,4.1,70,4,1,0,0,2,2,4,1,0,Vegetarian,Side Dish,Punjab,Chickpea greens
968,Bathua Saag,Indian,"chenopodium leaves, onions, ginger, garlic, turmeric, mustard oil",6,15,Easy,4,60,4,1,0,0,2,2,4,1,0,Vegetarian,Side Dish,North India,Lamb's quarter greens
969,Cholai Saag,Indian,"amaranth leaves, onions, ginger, garlic, turmeric, mustard oil",6,10,Easy,4.1,65,4,1,0,0,2,3,4,1,0,Vegetarian,Side Dish,North India,Amaranth greens
970,Poi Saag,Indian,"poi leaves, onions, ginger, garlic, turmeric, mustard oil",6,10,Easy,4,55,4,1,0,0,2,2,4,1,0,Vegetarian,Side Dish,Bengal,Poi greens (Basella)
971,Lal Saag,Indian,"red amaranth, onions, ginger, garlic, turmeric, mustard oil",6,12,Easy,4.1,70,4,1,0,0,2,3,4,1,0,Vegetarian,Side Dish,Bengal,Red amaranth greens
972,Dhania Saag,Indian,"coriander leaves, onions, ginger, garlic, turmeric, mustard oil",6,10,Easy,4.2,50,4,1,0,0,2,2,4,1,0,Vegetarian,Side Dish,North India,Coriander greens
973,Pudina Saag,Indian,"mint leaves, onions, ginger, garlic, turmeric, mustard oil",6,10,Easy,4.1,45,4,1,0,0,2,2,4,1,0,Vegetarian,Side Dish,North India,Mint greens curry
974,Methi Saag,Indian,"fenugreek leaves, onions, ginger, garlic, turmeric, mustard oil",6,15,Easy,4.3,75,4,1,0,0,2,2,4,1,0,Vegetarian,Side Dish,North India,Fenugreek greens
975,Mixed Saag,Indian,"mixed greens, onions, ginger, garlic, turmeric, mustard oil",6,20,Easy,4.2,80,4,1,0,0,2,2,4,1,0,Vegetarian,Side Dish,North India,Mixed green vegetables
976,Saag Paneer,Indian,"spinach, paneer, onions, ginger, garlic, cream, garam masala",7,25,Medium,4.5,280,4,2,0,0,2,3,4,4,0,Vegetarian,Dinner,North India,Spinach with cottage cheese
977,Saag Chicken,Indian,"mustard greens, chicken, onions, ginger, garlic, spices",7,45,Medium,4.4,350,4,2,0,0,2,3,4,2,2,Non-Vegetarian,Dinner,Punjab,Chicken with greens
978,Saag Gosht,Indian,"mustard greens, mutton, onions, ginger, garlic, spices",7,75,Hard,4.3,420,4,2,0,0,2,4,4,2,2,Non-Vegetarian,Dinner,Punjab,Mutton with mustard greens
979,Sarson Ka Saag Makki Roti,Indian,"mustard greens, maize flour, onions, ginger, garlic, butter",6,60,Medium,4.6,350,2,2,0,0,2,2,4,3,0,Vegetarian,Dinner,Punjab,Classic combination meal
980,Rajma Chawal,Indian,"kidney beans, rice, onions, tomatoes, ginger, garlic, spices",8,120,Medium,4.5,450,4,2,0,1,2,3,2,2,4,Vegetarian,Lunch,North India,Kidney beans with rice
981,Kadhi Chawal,Indian,"gram flour, yogurt, rice, ginger, green chilies, cumin, mustard seeds",8,45,Medium,4.4,380,4,1,1,2,2,2,4,3,4,Vegetarian,Lunch,North India,Yogurt curry with rice
982,Dal Chawal,Indian,"lentils, rice, onions, tomatoes, ginger, garlic, turmeric",7,35,Easy,4.3,320,4,1,0,1,2,2,3,2,4,Vegetarian,Lunch,Pan-Indian,Lentils with rice
983,Chole Chawal,Indian,"chickpeas, rice, onions, tomatoes, ginger, garlic, spices",8,90,Medium,4.4,400,4,2,0,1,2,3,3,2,4,Vegetarian,Lunch,North India,Chickpeas with rice
984,Aloo Jeera Rice,Indian,"potatoes, basmati rice, cumin, onions, ginger, turmeric",6,25,Easy,4.2,280,4,1,0,0,2,2,3,1,4,Vegetarian,Lunch,North India,Cumin potato rice
985,Ghee Rice,Indian,"basmati rice, ghee, whole spices, cashews, raisins, onions",6,25,Easy,4.4,320,4,0,1,0,2,2,2,3,4,Vegetarian,Lunch,South India,Clarified butter rice
986,Saffron Rice,Indian,"basmati rice, saffron, ghee, cashews, raisins, cardamom",6,30,Medium,4.5,300,4,0,1,0,2,2,2,3,4,Vegetarian,Lunch,Mughlai,Aromatic saffron rice
987,Mint Rice,Indian,"basmati rice, mint leaves, ginger, green chilies, cashews",5,20,Easy,4.3,260,4,1,0,0,2,2,4,2,4,Vegetarian,Lunch,South India,Fresh mint rice
988,Coriander Rice,Indian,"basmati rice, coriander leaves, ginger, green chilies, cashews",5,20,Easy,4.2,250,4,1,0,0,2,2,4,2,4,Vegetarian,Lunch,South India,Fresh coriander rice
989,Spinach Rice,Indian,"basmati rice, spinach, onions, ginger, garlic, cumin",6,25,Easy,4.1,240,4,1,0,0,2,2,4,2,4,Vegetarian,Lunch,South India,Spinach flavored rice
990,Curry Leaf Rice,Indian,"basmati rice, curry leaves, mustard seeds, urad dal, cashews",5,15,Easy,4.4,220,4,0,0,0,2,2,3,1,4,Vegetarian,Lunch,South India,Aromatic curry leaf rice
991,Sesame Rice,Indian,"basmati rice, sesame seeds, red chilies, curry leaves, ghee",5,20,Easy,4.2,280,4,1,0,0,3,2,3,2,4,Vegetarian,Lunch,South India,Nutty sesame rice
992,Peanut Rice,Indian,"basmati rice, peanuts, red chilies, curry leaves, turmeric",5,20,Easy,4.3,300,4,1,0,0,3,2,3,2,4,Vegetarian,Lunch,South India,Crunchy peanut rice
993,Mixed Vegetable Rice,Indian,"basmati rice, mixed vegetables, ginger, green chilies, cumin",6,30,Medium,4.2,270,4,1,0,0,2,2,3,2,4,Vegetarian,Lunch,South India,Vegetable flavored rice
994,Cabbage Rice,Indian,"basmati rice, cabbage, mustard seeds, curry leaves, coconut",5,20,Easy,4.1,230,4,1,0,0,2,2,3,2,4,Vegetarian,Lunch,South India,Cabbage spiced rice
995,Beetroot Rice,Indian,"basmati rice, beetroot, ginger, green chilies, cashews",5,25,Easy,4,240,4,1,1,0,2,2,3,2,4,Vegetarian,Lunch,South India,Colorful beetroot rice
996,Carrot Rice,Indian,"basmati rice, carrots, ginger, green chilies, cashews",5,20,Easy,4.1,250,4,1,2,0,2,2,3,2,4,Vegetarian,Lunch,South India,Sweet carrot rice
997,Beans Rice,Indian,"basmati rice, green beans, coconut, curry leaves, mustard seeds",5,25,Easy,4.2,240,4,1,0,0,2,2,3,2,4,Vegetarian,Lunch,South India,Green beans rice
998,Ridge Gourd Rice,Indian,"basmati rice, ridge gourd, coconut, curry leaves, mustard seeds",5,20,Easy,4,220,4,1,0,0,2,2,3,2,4,Vegetarian,Lunch,South India,Ridge gourd spiced rice
999,Drumstick Rice,Indian,"basmati rice, drumsticks, coconut, curry leaves, tamarind",5,25,Easy,4.1,230,4,1,0,2,2,2,3,2,4,Vegetarian,Lunch,South India,Drumstick flavored rice
1000,Festival Thali,Indian,"various dishes, rice, bread, sweets, pickles, yogurt",12,180,Hard,4.8,800,1,3,3,3,3,4,4,3,3,Vegetarian,Lunch,Pan-Indian,Complete festive meal platter with multiple courses
1001,Hyderabadi Chicken Biryani,Indian,"rice; chicken; fried onions; saffron; yogurt; mint; coriander; ghee; whole spices mix",8,60,Hard,4.8,520,0,5,1,0,1,4,3,3,3,5,Non-Vegetarian,Lunch Hyderabadi,"Classic layered rice biryani with marinated chicken cooked on dum."
1002,Lucknowi Chicken Biryani,Indian,"rice, chicken, kewra water, rose water, onions, yogurt, cardamom, ghee, ginger, garlic",8,55,Hard,4.6,510,0,5,1,0,1,4,3,2,3,4,Non-Vegetarian,Lunch Awadhi,"Fragrant biryani with mild spices and floral aroma from kewra and rose water."
1003,Kolkata Chicken Biryani,Indian,"rice, chicken, potatoes, eggs, yogurt, nutmeg, cloves, ghee, ginger, garlic",7,50,Medium,4.5,490,0,4,1,0,1,3,3,2,2,4,Non-Vegetarian,Lunch Bengali,"Biryani with rice, potatoes, and eggs inspired by Nawabi influence of Kolkata."
1004,Malabar Chicken Biryani,Indian,"rice, chicken, onions, coconut oil, raisins, cashews, fennel, curry leaves, ginger, garlic",7,55,Hard,4.7,530,0,5,1,0,1,4,3,3,3,5,Non-Vegetarian,Lunch Kerala,"Rich and aromatic rice biryani cooked with Kerala spices."
1005,Ambur Chicken Biryani,Indian,"rice, chicken, curd, dried chili paste, mint leaves, coriander, ghee, ginger, garlic",7,45,Medium,4.5,500,0,4,1,0,1,5,3,2,2,4,Non-Vegetarian,Lunch Tamil Nadu,"Traditional South Indian biryani made with fiery dried chili paste."
1006,Dindigul Chicken Biryani,Indian,"rice, chicken, curd, lemon juice, cloves, cinnamon, green chili, ginger, garlic",7,40,Medium,4.4,480,0,4,1,0,1,4,3,2,2,4,Non-Vegetarian,Lunch Tamil Nadu,"Tangy rice biryani made with strong spice blend."
1007,Ambur Mutton Biryani,Indian,"rice, mutton, curd, dried chili paste, mint leaves, coriander, ghee, ginger, garlic",8,55,Hard,4.7,540,0,5,1,0,1,5,3,3,3,5,Non-Vegetarian,Lunch Tamil Nadu,"Fiery biryani variant from Ambur made with tender mutton pieces."
1008,Hyderabadi Egg Biryani,Indian,"rice, boiled eggs, fried onions, mint, saffron, ghee, whole spices, ginger, garlic",6,40,Medium,4.3,450,0,3,1,0,1,3,3,2,2,3,Vegetarian,Lunch Hyderabadi,"Layered rice biryani prepared with spiced boiled eggs."
1009,Paneer Biryani,Indian,"rice, paneer, yogurt, onions, mint, garam masala, ghee, ginger, garlic",6,35,Medium,4.4,430,0,3,1,0,1,3,3,2,2,3,Vegetarian,Lunch North Indian,"Soft paneer cubes layered with rice and mild spices."
1010,Mushroom Biryani,Indian,"rice, mushrooms, onions, tomatoes, mint, coriander, garam masala, ghee, ginger, garlic",6,30,Easy,4.2,410,0,3,1,0,1,3,3,2,2,3,Vegetarian,Lunch Pan-Indian,"Quick aromatic rice biryani made with mushrooms and herbs."
1011,Chicken Dum Biryani,Indian,"rice, chicken, onions, ginger, garlic, whole spices, ghee",7,45,Medium,4.4,480,0,4,1,0,1,4,3,2,2,4,Non-Vegetarian,Lunch Pan-Indian,"Simple chicken and rice dish cooked with aromatic spices."
1012,Chicken Tahari,Indian,"rice, chicken, potatoes, tomatoes, green peas, garam masala, ghee, ginger, garlic",6,40,Medium,4.3,460,0,3,1,0,1,3,3,2,2,3,Non-Vegetarian,Lunch North Indian,"Simpler one-pot rice dish similar to biryani but lighter."
1013,Chicken Dum Pulao,Indian,"rice, chicken, onions, yogurt, mint, saffron, ghee, ginger, garlic",7,50,Medium,4.5,470,0,4,1,0,1,3,3,2,2,4,Non-Vegetarian,Lunch Pan-Indian,"Flavorful dum-cooked rice pulao similar to biryani in texture."
1014,Chicken Kebab Biryani,Indian,"rice, chicken kebabs, fried onions, mint, yogurt, ghee, saffron, ginger, garlic",8,60,Hard,4.7,520,0,5,1,0,1,4,3,3,3,5,Non-Vegetarian,Lunch Fusion,"Biryani combining grilled kebabs with aromatic rice."
1015,Hyderabadi Veg Biryani,Indian,"rice, carrots, beans, peas, potatoes, mint, saffron, ghee, whole spices, ginger, garlic",7,45,Medium,4.5,440,0,4,1,0,1,3,3,2,2,4,Vegetarian,Lunch Hyderabadi,"Fragrant vegetarian biryani with layered rice and vegetables."
1016,South Indian Egg Rice,Indian,"rice, egg, curry leaves, mustard seeds, onion, green chili, turmeric, ghee",6,30,Easy,4.4,410,0,3,1,0,1,3,3,2,3,4,Non-Vegetarian,Lunch SouthIndian,"Spicy rice tossed with tempered curry leaves and scrambled eggs."
1017,Egg Pulao,Indian,"basmati rice, egg, garam masala, onion, ghee, coriander, mint",7,35,Medium,4.6,450,0,4,1,0,1,3,3,3,3,4,Non-Vegetarian,Lunch NorthIndian,"Fragrant rice cooked with boiled eggs and mild spices."
1018,Egg Biryani,Indian,"basmati rice, egg, fried onions, saffron, biryani masala, mint, coriander, ghee",8,45,Medium,4.7,480,0,5,1,0,1,4,3,3,3,5,Non-Vegetarian,Lunch Hyderabadi,"Layered biryani with spiced boiled eggs and aromatic rice."
